Artist	Songname	Album	EmbUrl
Ludwig van Beethoven	Piano Concerto No. 1 in C Major, Op. 15: II. Largo	Beethoven: The Complete Piano Concertos	https://open.spotify.com/track/4dTnxzFkTjtm9w5JkFe9ag
Ludwig van Beethoven	Beethoven: Triple Concerto for Violin, Cello and Piano in C Major, Op. 56: II. Largo (Live)	Beethoven: Triple Concerto & Schumann: Piano Concerto	https://open.spotify.com/track/1T3CNSTVdbkSPkoyBccOxd
Ludwig van Beethoven	"Fantasia in C Minor, Op. 80 ""Choral Fantasy"": II. Finale. Allegro - Allegretto, ma non troppo, quasi andante con moto"	"The Beethoven Journey: Piano Concerto No. 5 in E-Flat Major, Op. 73 & Fantasia in C Minor, Op. 80 ""Choral Fantasy"""	https://open.spotify.com/track/1aLs8G7GNBWLloglhNP0Nd
Ludwig van Beethoven	Violin Sonata No. 7 in C Minor, Op. 30 No. 2: II. Adagio cantabile	Beethoven: Violin Sonatas Nos. 6-8	https://open.spotify.com/track/71DOInXpvlKIMTDQtXMvF0
Ludwig van Beethoven	"Piano Sonata No. 17 in D Minor, Op. 31 No. 2 ""Tempest"": III. Allegretto"	Beethoven: Piano Sonatas Nos. 17, 21, and 26	https://open.spotify.com/track/5J4N8WUsSAPiptMJkh61gp
Ludwig van Beethoven	Beethoven: String Quartet No. 1 in F Major, Op. 18 No. 1: III. Scherzo. Allegro molto	Beethoven Around the World: Philadelphia, String Quartets Nos 1 & 14	https://open.spotify.com/track/2TW0zx4iujSgL3bsoHq4tm
Ludwig van Beethoven	Beethoven: Symphony No. 1 in C Major, Op. 21: II. Andante cantabile con moto	Beethoven : Symphonies Nos 1 - 9	https://open.spotify.com/track/1FVZppSFBPMaRdmNg6kYnh
Ludwig van Beethoven	String Quartet No. 15 in A Minor, Op. 132: III. Molto adagio	Beethoven: String Quartets, Opp. 132, 130 & 133	https://open.spotify.com/track/4L3fzc3JVxxGQYMMqQEs1T
Ludwig van Beethoven	"Piano Sonata No. 24 in F-Sharp Major, Op. 78 ""À Thérèse"": I. Adagio cantabile - Allegro ma non troppo"	Beethoven: Piano Sonatas	https://open.spotify.com/track/4GKXSSGsRIS84GFiblU4o6
Ludwig van Beethoven	Piano Concerto No. 2 in B-Flat Major, Op. 19: III. Rondo: Molto allegro	Beethoven: Piano Concertos Nos. 2 and 5	https://open.spotify.com/track/6kXUHNWBrQ2Nhuh6nDkEp6
Ludwig van Beethoven	Septet in E-Flat Major, Op. 20: V. Scherzo. Allegro molto e vivace	Spohr, L.: Nonet, Op. 31   Beethoven, L. Van: Septet, Op. 20	https://open.spotify.com/track/2HQTwLFWR7E0SYm1wP1JfR
Ludwig van Beethoven	"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": I. Allegro assai"	Beethoven: Piano Sonatas Nos. 8, 14 and 23	https://open.spotify.com/track/00yYXbhTp3OxFVyitVc68f
Ludwig van Beethoven	String Trio in G Major, Op. 9, No. 1: II. Adagio, ma non tanto, e cantabile	Beethoven: Complete String Trios, Vol. 2	https://open.spotify.com/track/0WfBNpCVhhhcz4iYAHZlnD
Ludwig van Beethoven	Symphony No. 4 in B-Flat Major, Op. 60: I. Adagio - Allegro vivace	Beethoven: Symphonies Nos. 1 - 9	https://open.spotify.com/track/2ZrUsBpfybJTmQAWBeSgVt
Ludwig van Beethoven	String Quartet No. 4 in C Minor, Op. 18 No. 4: IV. Allegro	Beethoven: String Quartets Op. 18, Nos. 3 and 4	https://open.spotify.com/track/1mh4fiGXjpCKjNQlzqRctw
Ludwig van Beethoven	String Quartet in F Major, Hess 32: IV. Allegretto	Beethoven: Works for String Quartet	https://open.spotify.com/track/7oUQGjFBKkjfPVWxapIVqf
Ludwig van Beethoven	"Beethoven: Piano Trio No. 7 in B-Flat Major, Op. 97, ""Archduke"": II. Scherzo. Allegro"	"Beethoven: Piano Trios No. 5, ""Ghost"" & No. 7, ""Archduke"""	https://open.spotify.com/track/2tTGcRH0xsIOulHZxBlf3J
Ludwig van Beethoven	Piano Sonata No. 30 in E Major, Op. 109: Vivace, ma non troppo - Adagio espressivo - Prestissimo	Beethoven, L. Van: Piano Sonatas Nos. 30-32, Opp. 109-111	https://open.spotify.com/track/5JOqO9qTuQo6zQRy9RkMlv
Ludwig van Beethoven	"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": III. Allegro ma non troppo - Presto"	Beethoven: Piano Sonatas Nos. 8, 14 and 23	https://open.spotify.com/track/1Ee1SaTja5ZCLUWp0qEjhI
Ludwig van Beethoven	Beethoven: Cello Sonata No. 1 in F Major, Op. 5 No. 1: II. Rondo - Allegro vivace	Beethoven: Complete Works for Cello & Piano	https://open.spotify.com/track/4mJAeByWSQgfpEVfWCg8eg
Ludwig van Beethoven	Polonaise in C Major, Op. 89	Beethoven: Unknown Solo Piano Works	https://open.spotify.com/track/0nkW29HPGGR5mAdmGAz7Nr
Ludwig van Beethoven	"Beethoven: Symphony No. 6 in F Major, Op. 68 ""Pastoral"": II. Scene am Bach. Andante molto moto"	"Beethoven: Symphony No. 6 ""Pastoral"""	https://open.spotify.com/track/3KtqXXPUS14B8FmNKSlawO
Ludwig van Beethoven	Beethoven: Piano Sonata No. 2 in A Major, Op. 2 No. 2: III. Scherzo (Allegretto)	Beethoven: Complete Piano Sonatas	https://open.spotify.com/track/28C6h6WPrrHn4hDabPa10f
Ludwig van Beethoven	"Violin Sonata No. 9 in A Major, Op. 47 ""Kreutzer"": I. Adagio sostenuto - Presto"	Beethoven: Violin Sonatas Nos. 5 and 9	https://open.spotify.com/track/3EUjfMkzzDwmevWqxY3jvF
Ludwig van Beethoven	Piano concerto No. 4 in G Major, Op. 58: II. Andante con moto	Beethoven: Pianos concertos 1 & 4	https://open.spotify.com/track/7KjV4AO7IocLtgKEjojyvx
Ludwig van Beethoven	Symphony No. 7 in A Major, Op. 92: II. Allegretto	Beethoven: Symphonies Nos. 4 and 7	https://open.spotify.com/track/7rNqzJyixZm8V5RO1NQnRd
Ludwig van Beethoven	"Fantasia in C Minor, Op. 80 ""Choral Fantasy"": I. Adagio"	"The Beethoven Journey: Piano Concerto No. 5 in E-Flat Major, Op. 73 & Fantasia in C Minor, Op. 80 ""Choral Fantasy"""	https://open.spotify.com/track/3jN1S3FJif3TpXQx7dSKO4
Ludwig van Beethoven	String Quartet No. 12 in E-Flat Major, Op. 127: III. Scherzando vivace	Beethoven: String Quartets, Op. 59, No. 3, 'Rasumovsky' and Op. 127	https://open.spotify.com/track/5JiHlQRtDDmE6r6pGPOsbF
Ludwig van Beethoven	Beethoven: Symphony No. 2 in D Major, Op. 36: IV. Allegro molto	Beethoven : Symphonies 1-9	https://open.spotify.com/track/6WKXJwgtSdkDj3fRga7VWy
Ludwig van Beethoven	Symphony No. 7 in A Major, Op. 92: I. Poco sostenuto - Vivace	Beethoven: Symphonies Nos. 4 and 7	https://open.spotify.com/track/2AtRz6hPBQoGdBkyH4jk00
Ludwig van Beethoven	"Violin Sonata No. 9 in A Major, Op. 47 ""Kreutzer"": III. Finale: Presto"	Beethoven: Violin Sonatas Nos. 5 and 9	https://open.spotify.com/track/2QYyAimPPFvDGxGA5LBgki
Ludwig van Beethoven	Missa Solemnis in D Major, Op. 123: I. Kyrie	Beethoven: Missa Solemnis in D Major, Op. 123	https://open.spotify.com/track/1K396bFReLYvN2Xonknvr8
Ludwig van Beethoven	Beethoven: String Quartet No. 12 in E-Flat Major, Op. 127: I. Maestoso - Allegro	Beethoven : String Quartets Op.18 1 and Op.127 (Beethoven volume 6)	https://open.spotify.com/track/6MVYp7bs0KdBZf8qwCt9Yy
Ludwig van Beethoven	2 Rondos, Op. 51: Rondo in C Major, Op. 51, No. 1	Beethoven: Bagatelles and Dances, Vol. 3	https://open.spotify.com/track/2twAG1D9XkF8NJg3N79Ay8
Ludwig van Beethoven	String Quartet No. 3, Op. 18: IV. Presto - Live	Beethoven: The String Quartets, Live from Suntory Hall, Tokyo, Vol. 1	https://open.spotify.com/track/0Nd19JzDaYNaa78Cvoo4A0
Ludwig van Beethoven	"Beethoven: Symphony No. 6 in F Major, Op. 68 ""Pastoral"": V. Hirtengesang. Frohe und dankbare Gefühle nach dem Sturm. Allegretto"	"Beethoven: Symphony No. 6 ""Pastoral"""	https://open.spotify.com/track/2QQWmnoVPjEvsUTVSs84li
Ludwig van Beethoven	Romance No. 2 in F Major, Op. 50	Beethoven: Violin Concerto - Romances Nos. 1 & 2	https://open.spotify.com/track/6jfVHN169yG6sufCOmfsIE
Ludwig van Beethoven	Quartet VII No.1 In F major, Op.59: I. Allegro	"Beethoven: ""Razumovsky"" Quartets (Op.59, Nos.1-3)"	https://open.spotify.com/track/0qGgNiLCG0YsCpHjle4SSO
Ludwig van Beethoven	"Symphony No. 3 in E-Flat Major, Op. 55 ""Eroica"": I. Allegro con brio"	Beethoven: Symphonies Nos. 3 and 8	https://open.spotify.com/track/3ASBPUKL09XPL7FqKpmwId
Ludwig van Beethoven	"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto"	Beethoven: Piano Sonatas Nos. 8, 14 and 23	https://open.spotify.com/track/6R9KwAd7wPHfY0OEUzVCkD
Johann Sebastian Bach	Toccata and Fugue in D minor	Great Organ Classics	https://open.spotify.com/track/0BWJNm4TrO6H3qgiCmDBjM
Johann Sebastian Bach	Unaccompanied Cello Suite No. 1 in G major, BWV 1007: I. Prélude	Six Evolutions - Bach: Cello Suites	https://open.spotify.com/track/5mRrklQD0rvuN6sV10HfPn
Johann Sebastian Bach	Bach, JS   Orch. Marriner: Was mir behagt, ist nur die muntre Jagd, BWV 208: IX. Schafe können sicher weiden	The Best of the Academy	https://open.spotify.com/track/2JOXTg7PdMetphuHjckQHI
Johann Sebastian Bach	Violin Concerto in A Minor, BWV 1041: II. Andante	Bach, J.S.: Violin Concertos, Bwv 1041-1043 and Bwv 1052	https://open.spotify.com/track/5x76lCQrNalQAsvfqWy1Yq
Johann Sebastian Bach	St. Matthew Passion, BWV 244: Pt. I: No. 1, Chorus. Kommt, ihr Tochter, helft mir klagen (Chorus, Soprano in ripieno)	Bach, J.S.: St. Matthew Passion	https://open.spotify.com/track/40JY3s2IzdQg30Mv7SwU3G
Johann Sebastian Bach	Goldberg Variations, BWV 988: Variation 3 a 1 Clav. Canone all'Unisono	Bach: The Goldberg Variations, BWV 988 (1981 Gould Remaster)	https://open.spotify.com/track/5SJFZnECoKeTLy7PPVLLbF
Johann Sebastian Bach	Violin Partita No. 3 in E Major, BWV 1006 (arr. P. Galbraith): III. Gavotte en rondeau	Bach, J.S.: Sonatas and Partitas (Arr. for Guitar)	https://open.spotify.com/track/19vP4ZOsTZNkodbUPJpdb5
Johann Sebastian Bach	Orchestral Suite No. 2 in B Minor, BWV 1067: VII. Badinerie	Bach: Overtures (Suites) Nos. 1-4	https://open.spotify.com/track/5rvxeH1d6EctGOog8UEvFx
Johann Sebastian Bach	Lute Suite in E Minor, BWV 996 (Arr. J. Williams for Guitar): IV. Sarabande	Bach: Lute Suites, Vol. I	https://open.spotify.com/track/1LpBu9DMOmscT94Rbf2y2v
Johann Sebastian Bach	Brandenburg Concerto No. 3 in G Major, BWV 1048: II. [Adagio]	Bach: Six Concertos for the Margrave of Brandenburg	https://open.spotify.com/track/1WElPRZWP8kDIQm2fY5dJu
Johann Sebastian Bach	Goldberg-Variationen, BWV 988: I. Aria	Bach: Goldberg Variations - Preludes & Fugues, Vol. 1	https://open.spotify.com/track/0VI8QAH1YupPK6xdCJuwpn
Johann Sebastian Bach	Concerto No. 4 in G major, BWV 1049: II. Andante	J. S. Bach: Brandenburg Concertos	https://open.spotify.com/track/6gi9UGQqI7ff5ABqz9fBEb
Johann Sebastian Bach	Violin Concerto in D Minor, BWV 1052: I. Allegro	Bach, J.S.: Violin Concertos, Bwv 1041-1043 and Bwv 1052	https://open.spotify.com/track/5TBekkTQcKzto3sLrUUbKy
Johann Sebastian Bach	Orchestral Suite No. 2 in B Minor, BWV 1067: Orchestral Suite No. 2 in B Minor, BWV 1067: I. Ouverture	J.S. Bach: Alto Arias	https://open.spotify.com/track/24S1UJLuoxMbfZRYlA1zGl
Johann Sebastian Bach	St. Matthew Passion, BWV 244: Pt. I: No. 6, Aria. Buss und Reu (Alto)	Bach, J.S.: St. Matthew Passion	https://open.spotify.com/track/5ornwSZ4oY5IiPx9mO5n4e
Johann Sebastian Bach	Violin Partita No. 3 in E Major, BWV 1006: I. Preludio	Bach: Violin Partitas Nos. 2, 3 & Violin Sonata No. 3	https://open.spotify.com/track/0MS8OzIWg8BCZs3AZlgohu
Johann Sebastian Bach	Goldberg Variations, BWV 988: Var. 1	Bach: Goldberg Variations, BWV 988	https://open.spotify.com/track/78sZ6qdT6HFK2NZPSoClLa
Johann Sebastian Bach	Sinfonia in D Major, BWV 1045: III. Allegro	Bach, J.S.: Harpsichord Concertos, Vol. 2	https://open.spotify.com/track/61RhvwAkvVnPLTv0nzUK0w
Johann Sebastian Bach	Orchestral Suite No. 2 in B Minor, BWV 1067: V. Polonaise - Double	Academy for Ancient Music	https://open.spotify.com/track/5cQgv6pPqOERWmGRRuAaWl
Johann Sebastian Bach	Bach, JS: Concerto for 4 Pianos in A Minor, BWV 1065: II. Largo	J.S. Bach Piano Concertos BWV1052, 1054, 1056, 1058, 1065	https://open.spotify.com/track/0VWoObL6qtPElJHIOygiym
Johann Sebastian Bach	Bach, J.S.: Violin Partita No. 2 in D Minor, BWV 1004: V. Chaconne	Bach - Solo Violin Sonatas	https://open.spotify.com/track/5Z1kjTgKJVWvEizpZc3G1S
Johann Sebastian Bach	Brandenburg Concerto No. 3 in G Major, BWV 1048: I. [Allegro]	Bach: Six Concertos for the Margrave of Brandenburg	https://open.spotify.com/track/4tXktBBrKGTebkYjvzFA3i
Johann Sebastian Bach	Concerto in D Minor for Two Violins, BWV 1043: Concerto in D Minor for Two Violins, BWV 1043: II. Largo ma non tanto	J.S. Bach: Solo & Double Violin Concertos	https://open.spotify.com/track/0hIr784kGfRf5EVFGP1dFi
Johann Sebastian Bach	Flute Sonata in C Major, BWV 1033: II. Allegro	Bach, J.S.: Flute Sonatas, Vol. 2	https://open.spotify.com/track/0eTMYTpZEf6gUvTjgRBEzi
Johann Sebastian Bach	Violin Partita No. 3 in E Major, BWV 1006: II. Loure	Bach: Violin Sonatas & Partitas	https://open.spotify.com/track/4v5HKeo8gavIQ3suWGHa88
Johann Sebastian Bach	Keyboard Concerto No. 5 in F Minor, BWV 1056: II. Largo	Bach: A Strange Beauty	https://open.spotify.com/track/7qfuAHc88ZCpkVh5nCbcE5
Johann Sebastian Bach	Concerto for 2 Keyboards in C Minor, BWV 1062: II. Andante e piano	Bach, J.S.: Harpsichord Concertos, Vol. 3	https://open.spotify.com/track/2CtvY5R3OpZgsJ4i9sK9V5
Johann Sebastian Bach	St. Matthew Passion, BWV 244: Pt. II: Aria. Erbarme dich, mien Gott (Alto)	Bach, J.S.: St. Matthew Passion	https://open.spotify.com/track/1we22WZ1nNiWyirZzQyEMv
Johann Sebastian Bach	Keyboard Concerto No. 5 in F Minor, BWV 1056: I. [Allegro]	Bach: A Strange Beauty	https://open.spotify.com/track/2KKSrG7ImkM3Mho3RcQ9vI
Johann Sebastian Bach	Sinfonia in D Major, BWV 1045: I. Allegro	Bach, J.S.: Harpsichord Concertos, Vol. 2	https://open.spotify.com/track/4pvK1I2nsUIBHtuZbRpmTJ
Johann Sebastian Bach	Flute Partita in A Minor, BWV 1013: I. Allemande	Bach: Die Authentischen Flötensonaten	https://open.spotify.com/track/33GYNwrNf6tOs8DTXEIqAp
Johann Sebastian Bach	Mass in B Minor, BWV 232: Aria. Agnus Dei	J.S. Bach: Alto Arias	https://open.spotify.com/track/5oohF2w8qKqeCnLjyaZulb
Johann Sebastian Bach	Concerto in the Italian Style in F Major, BWV 971: I. Allegro	Bach, J.S.: Favourite Piano Works	https://open.spotify.com/track/5vaj19JrnNJfkdKgMRXUiV
Johann Sebastian Bach	Concerto for 2 Keyboards in C Minor, BWV 1062: I. Allegro	Bach, J.S.: Harpsichord Concertos, Vol. 3	https://open.spotify.com/track/6tGLa8kJr0sa4cvAFTC2ly
Johann Sebastian Bach	Matthäus-Passion: Erster Teil, 1. Chorus I & II Kommt, ihr Töchter, helft mir klagen	J.S. Bach: St Matthew Passion, BWV 244 (Matthäus-Passion)	https://open.spotify.com/track/7nVJBlD3jmbaq3w6iv6Ygm
Johann Sebastian Bach	Concerto in D Minor for Two Violins, BWV 1043: Concerto in D Minor for Two Violins, BWV 1043: I. Vivace	J.S. Bach: Solo & Double Violin Concertos	https://open.spotify.com/track/3p6MzX67qzgzgHlGaq62HM
Johann Sebastian Bach	Flute Sonata in E Minor, BWV 1034: III. Andante	Bach, J.S.: Flute Sonatas, Vol. 1	https://open.spotify.com/track/6AYQsTYqfnOEeKGwxNRDoG
Johann Sebastian Bach	Weihnachts-Oratorium, BWV 248, Pt. 1: Jauchzet, frohlocket	Bach: Weihnachts-Oratorium, BWV 248	https://open.spotify.com/track/5NyC6I8fq4dAfwh1ERuF4u
Johann Sebastian Bach	Violin Partita No. 3 in E Major, BWV 1006: II. Loure	Bach: Violin Partitas Nos. 2, 3 & Violin Sonata No. 3	https://open.spotify.com/track/547VV5ljOwIz8aVAiuzpav
Johann Sebastian Bach	Sonata for Viola da Gamba No. 3 in G Minor, BWV 1029: II. Adagio	Bach Trios	https://open.spotify.com/track/6bj2r3CKqXhMnvb07VY4iR
Johann Sebastian Bach	Mass in B Minor, BWV 232: Sanctus & Benedictus - Sanctus (Chorus)	Bach: Mass In B Minor	https://open.spotify.com/track/7bWt9Hj8G9GkWCX4o20E7o
Johann Sebastian Bach	Harpsichord Concerto in E Major, BWV 1053: I. Allegro	Bach, J.S.: Harpsichord Concertos, Vol. 1	https://open.spotify.com/track/02v9yTdjq00QWnL7JPVDyy
Johann Sebastian Bach	Concerto No. 4 in G major, BWV 1049: I. Allegro	J. S. Bach: Brandenburg Concertos	https://open.spotify.com/track/24UDkOLbWHqmjPgD1UJmyC
Johann Sebastian Bach	Unaccompanied Cello Suite No. 1 in G major, BWV 1007: IV. Sarabande	Six Evolutions - Bach: Cello Suites	https://open.spotify.com/track/2wSo5WfMpeqtrBqFz0OI5g
Johann Sebastian Bach	Erster Teil - Jauchzet, Frohlocket, Auf, Preiset Die Tage: Aria (Bass) - Großer Herr, O Starker König (Bach)	Bach: Weihnachtsoratorium, BWV 248	https://open.spotify.com/track/2jrrOfcvRWJinErZbv1U2P
Johann Sebastian Bach	Keyboard Concerto in A Major, BWV 1055: I. Allegro	Bach, J.S.: Harpsichord Concertos, Vol. 1	https://open.spotify.com/track/07Xfe7Uj6BK9YMErnX4Gr9
Johann Sebastian Bach	Keyboard Concerto in A Minor BWV 1065: I. Allegro	J.S. Bach Piano Concertos BWV1052, 1054, 1056, 1058, 1065	https://open.spotify.com/track/41xh0S7KvmpSeQq3jjWxIC
Johann Sebastian Bach	Sonata No. 2 for Violin & Harpsichord in A Major, BWV 1015: IV. Presto	Bach, J.S.: Sonatas for Violin and Harpsichord, Vol. 1	https://open.spotify.com/track/1QFmPjmzRL9WiJwIOGiakM
Johann Sebastian Bach	Weihnachts-Oratorium, BWV 248, Pt. 2: Schlafe, mein Liebster	Bach: Weihnachts-Oratorium, BWV 248	https://open.spotify.com/track/1Pp56gqHTPuSKKGtaykwOX
Johann Sebastian Bach	Weihnachts-Oratorium, BWV 248, Pt. 1: Pt. II: Sinfonia	Bach, J.S.: Christmas Oratorio	https://open.spotify.com/track/3kVIy7Bvab9VwU4cZolU6L
Johann Sebastian Bach	Sonata in E-Flat, BWV 1031: Siciliana	The Best Of James Galway	https://open.spotify.com/track/1IbmFWmIEZJVefbwox883w
Johann Sebastian Bach	Mass in B Minor, BWV 232: Kyrie eleison (Chorus)	Bach: Mass in B Minor	https://open.spotify.com/track/6x1QRAqo5Ud8ZmcL0U0NJE
Frédéric Chopin	Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.	Chopin - Piano Works	https://open.spotify.com/track/2MSgFefjK0T7Iwjvr3OKqV
Frédéric Chopin	Chopin: Nocturne No. 8 in D-Flat Major, Op. 27 No. 2	Gabriela Montero: Piano Recital	https://open.spotify.com/track/4hbvrHgfZ8lqFrPx1Ztd6j
Frédéric Chopin	Chopin: Piano Sonata No. 1 in C Minor, Op. 4: I. Allegro maestoso	Chopin	https://open.spotify.com/track/7jljqPTxRVx5ZJjyruQUtB
Frédéric Chopin	Impromptu No. 1 in A-Flat Major, Op. 29	Chopin: 4 Ballades - 4 Impromptus	https://open.spotify.com/track/4obkD1Jz7JcgxKQgcidQ8a
Frédéric Chopin	Chopin: Berceuse in D-Flat Major, Op. 57	Chopin: 24 Préludes, Barcarolle, Berceuse & Variations brillantes	https://open.spotify.com/track/6W7KHILOnjLLElc31Ytt1m
Frédéric Chopin	24 Préludes, Op. 28: No.4 in E minor - Largo	Chopin: Préludes, Op.28	https://open.spotify.com/track/5XfmcJMAaifjRrIdLaXVLm
Frédéric Chopin	Piano Concerto No. 2 in F Minor, Op. 21: III. Allegretto vivace	Chopin: Piano Concerto No. 2 - Variations on La ci darem - Andante spianato and Grande polonaise brillante	https://open.spotify.com/track/4saS9RJWpMNYRKWXj0AwaU
Frédéric Chopin	Chopin: Piano Sonata No. 2 in B-Flat Minor, Op. 35: III. Marche Funèbre	Chopin: Piano Sonata No. 2 - Liszt: Dante Sonata & 3 Petrarch Sonnets	https://open.spotify.com/track/4tDa5P1so01pdVc5Ywl6Or
Frédéric Chopin	Chopin: Nocturne No. 13 in C Minor, Op. 48 No. 1	Chopin Nocturnes	https://open.spotify.com/track/2oEK8HdbgtJ7tjqMSSabVG
Frédéric Chopin	Nocturne in G Minor, Op. 15 No. 3: Nocturne No. 6 in G Minor, Op. 15, No. 3	Chopin: 21 Nocturnes	https://open.spotify.com/track/5DgCpbEZ2WCpS45BvhTNkc
Frédéric Chopin	Nocturne in E-Flat Major, Op. 55, No. 2	Lang Lang: The Chopin Album	https://open.spotify.com/track/1QBaOzhMlaWx9zQZIEmJFx
Frédéric Chopin	24 Preludes, Op. 28: No. 9 in E Major	Chopin: Preludes	https://open.spotify.com/track/6rjemuZ8zBQIz36tbqrPd7
Frédéric Chopin	Mazurkas, Op. 33: Mazurka No. 23 in D Major, Op. 33, No. 2	Chopin: Mazurkas, Vol. 1	https://open.spotify.com/track/251nfOQOQYMGiAYTgDJyjp
Frédéric Chopin	Andante spianato and Grande polonaise brillante in E-Flat Major, Op. 22: Andante spianato	Chopin: Piano Concerto No. 2 - Variations on La ci darem - Andante spianato and Grande polonaise brillante	https://open.spotify.com/track/5jgDT3UnZQV9JkOrotr7dN
Frédéric Chopin	Chopin: Fantaisie in F Minor, Op. 49	"Chopin ""journal intime"""	https://open.spotify.com/track/6aZvn2GoPxfjGrbVNOG4ly
Frédéric Chopin	Nocturne in G Major, Op. 37, No. 2	Chopin: Complete Noctures, Barcarolle, Berceuse	https://open.spotify.com/track/17A3zj6XllYLQJZvRdehFd
Frédéric Chopin	Waltz in B Minor, Op. 69 No. 2: Waltz No. 10 in B Minor, Op. 69, No. 2	Chopin: Waltzes, Nos. 1-19   Ecossaises, Op. 72   Tarantelle, Op. 43	https://open.spotify.com/track/2VeL9mexNVTippORBuAHY3
Frédéric Chopin	Ballade No. 4 in F Minor, Op. 52	Chopin: Works for Piano	https://open.spotify.com/track/7ACLQLZ1I7PbyKTS4E9whS
Frédéric Chopin	"Chopin: Waltz No. 9 in A-Flat Major, Op. 69 No. 1, ""The Farewell Waltz """	Chopin: Piano Works	https://open.spotify.com/track/2zfitTxt9KPU0XroKQT0ND
Frédéric Chopin	Barcarolle in F-Sharp Major, Op. 60	Chopin: Ballades, Vol. 2	https://open.spotify.com/track/7ov6YHoelfxMWqVejv2v9O
Frédéric Chopin	Prelude N°20 In C Minor: Op.28, Largo	Chopin: 24 Preludes, 2 Polonaises	https://open.spotify.com/track/3WuS2T1NocPtTUngzCNZ5p
Frédéric Chopin	"Chopin: 24 Preludes Op. 28: No. 15 in D-Flat Major, ""Raindrop"""	Chopin : Preludes, Ballades Nos 3 & 4, Nocturnes	https://open.spotify.com/track/4q8f3Ls32PcXE8Ks4V1ufx
Frédéric Chopin	Chopin: Scherzo No. 2 in B-Flat Minor, Op. 31	Chopin: Piano Sonata No. 2 Op. 35 & 4 Scherzos	https://open.spotify.com/track/6OwavBgVS1N4lAXZ2zKUfc
Frédéric Chopin	Études, Op. 25: No. 1 in A-Flat Major	Lang Lang: The Chopin Album	https://open.spotify.com/track/6SZecFOXcA1mt31T67vajf
Frédéric Chopin	Ballade No. 2 in F Major, Op. 38	Chopin: Ballades   Fantaisie in F Minor   Galop Marquis	https://open.spotify.com/track/4FJJKMXwKerjg6YOZlSvIA
Frédéric Chopin	Piano Concerto No. 2 in F Minor, Op. 21: II. Larghetto	Chopin: Piano Concerto No. 2 - Variations on La ci darem - Andante spianato and Grande polonaise brillante	https://open.spotify.com/track/2iDzyPAKRXipSV5nqacm4W
Frédéric Chopin	Chopin: Piano Sonata No. 1 in C Minor, Op. 4: II. Minuetto. Allegretto	Chopin	https://open.spotify.com/track/32zeSRwL0fJ6HQrA7LxNwm
Frédéric Chopin	Ballade No. 1 in G Minor, Op. 23	The Pianist (Original Motion Picture Soundtrack)	https://open.spotify.com/track/2YZmsX1eLeJmbkpyjd30ei
Frédéric Chopin	Waltz in E Minor, Op. Posth., B. 56	Chopin & Debussy: Piano Works	https://open.spotify.com/track/7c7Tj8yGPbtztgQaElWtRY
Frédéric Chopin	Piano Sonata No. 3 in B Minor, Op. 58: I. Allegro maestoso	Chopin: Piano Works	https://open.spotify.com/track/6R7TQpSiSq2yIMWy9HSYKZ
Frédéric Chopin	Scherzo No. 1 in B Minor, Op. 20	Chopin: Scherzos   Impromptus   Allegro De Concert	https://open.spotify.com/track/0uk4R0EZdk1MolyGi1YOH9
Frédéric Chopin	Introduction et Polonaise brillante in C Major, Op. 3	Chopin: Chamber Music (Remastered)	https://open.spotify.com/track/6l5eXzb2o489veNcBrIDoD
Frédéric Chopin	24 Préludes, Op. 28: No. 19 in E-Flat Major	Debussy: Images - Chopin: Préludes	https://open.spotify.com/track/3AmG0JDkqIUuPvIhfZg2V1
Frédéric Chopin	Dumka (Reverie): Dumka	Chopin: Songs	https://open.spotify.com/track/26xx6bV86vyIYejsKCPp2W
Frédéric Chopin	Mazurka in A Minor, Op. 17 No. 4	Chopin: Works for Piano	https://open.spotify.com/track/6xpxh32vZI09GIVUc9j801
Frédéric Chopin	Andante spianato and Grande polonaise brillante in E-Flat Major, Op. 22: Grande polonaise brillante	Chopin: Piano Concerto No. 2 - Variations on La ci darem - Andante spianato and Grande polonaise brillante	https://open.spotify.com/track/6A0jho9zTQTSFoX1nmWLmh
Frédéric Chopin	"Polonaise No. 6 in A-Flat Major, Op. 53, ""Heroic"""	Chopin: Polonaises, Vol. 1	https://open.spotify.com/track/4OCcW1biaIhpot1Rke6DF3
Frédéric Chopin	"Chopin: 12 Etudes, Op. 25: No. 1 in A-Flat Major, ""Aeolian Harp"""	Chopin : Etudes	https://open.spotify.com/track/5QS4Ww7pFtigfFqoSQJrP6
Franz Joseph Haydn	Cello Concerto No. 1 in C Major, Hob.VIIb:1: III. Allegro molto	Haydn: Cello Concertos in C & D	https://open.spotify.com/track/0Gh45IbIKOG9IucFfrZqLT
Franz Joseph Haydn	"Symphony No. 92 in G Major, Hob. 1:92 ""Oxford Symphony"": II. Adagio cantabile"	Haydn: Symphonies Nos. 92, 93, & 97-99	https://open.spotify.com/track/1oStfg4y3wqWl7FK0SQ7yr
